t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
99.33,-4.31206668e-07,5.629516e-06,1.924549e-09,-1.8163248683e-13,0.0000e+00,0.9938
99.84,-4.31220636e-07,5.634070e-06,1.927436e-09,-1.8340884367e-13,0.0000e+00,0.9938
100.35,-4.29156824e-07,5.635460e-06,1.930435e-09,-1.8340884367e-13,0.0000e+00,0.9938
100.85,-4.30038599e-07,5.632611e-06,1.932712e-09,-1.8496315590e-13,0.0000e+00,0.9938
101.36,-4.35624534e-07,5.626177e-06,1.933158e-09,-1.8540724511e-13,0.0000e+00,0.9938
101.87,-4.40009613e-07,5.618442e-06,1.931241e-09,-1.8629542353e-13,0.0000e+00,0.9938
102.37,-4.37500037e-07,5.612519e-06,1.927546e-09,-1.8718360195e-13,0.0000e+00,0.9938
102.88,-4.32725511e-07,5.611293e-06,1.923645e-09,-1.8762769116e-13,0.0000e+00,0.9938
103.39,-4.35456931e-07,5.616622e-06,1.921532e-09,-1.8918200340e-13,0.0000e+00,0.9938
103.90,-4.45543272e-07,5.629089e-06,1.922896e-09,-1.8984813721e-13,0.0000e+00,0.9938
104.40,-4.51464529e-07,5.648286e-06,1.928542e-09,-1.9151347175e-13,0.0000e+00,0.9938
104.91,-4.46652138e-07,5.673374e-06,1.938224e-09,-1.9195756096e-13,0.0000e+00,0.9938
105.42,-4.39650259e-07,5.703609e-06,1.950976e-09,-1.9251267247e-13,0.0000e+00,0.9938
105.92,-4.42340978e-07,5.738613e-06,1.965714e-09,-1.9417800701e-13,0.0000e+00,0.9938
106.43,-4.53130487e-07,5.778327e-06,1.981689e-09,-1.9417800701e-13,0.0000e+00,0.9938
106.94,-4.59631572e-07,5.822743e-06,1.998605e-09,-1.9606538615e-13,0.0000e+00,0.9938
107.44,-4.56700226e-07,5.871607e-06,2.016441e-09,-1.9739765378e-13,0.0000e+00,0.9938
107.95,-4.53481531e-07,5.924234e-06,2.035198e-09,-1.9817480990e-13,0.0000e+00,0.9938
108.46,-4.59636140e-07,5.979504e-06,2.054700e-09,-1.9861889911e-13,0.0000e+00,0.9938
108.96,-4.71053053e-07,6.036019e-06,2.074513e-09,-1.9972912213e-13,0.0000e+00,0.9938
