t,rhoc,errD,Mb,q00,q20,q22,vatm
202.633,1.2792494606e-03,1.016963e-03,1.5062787780e+00,1.5062779867e+00,-2.0642512913e-02,1.6586823024e-15,2.0275e-01
203.678,1.2787747204e-03,1.155703e-03,1.5062792588e+00,1.5062784677e+00,-1.9028435882e-02,4.6871083677e-15,2.0616e-01
204.722,1.2783575834e-03,1.306131e-03,1.5062796287e+00,1.5062788379e+00,-1.7365201370e-02,9.3249384607e-15,2.0566e-01
205.767,1.2780121684e-03,1.450140e-03,1.5062799414e+00,1.5062791508e+00,-1.5666095039e-02,3.9288378588e-15,7.4619e-02
206.811,1.2777472818e-03,1.575777e-03,1.5062802166e+00,1.5062794262e+00,-1.3933151902e-02,3.5577576741e-16,7.2253e-02
207.856,1.2775662905e-03,1.675371e-03,1.5062804429e+00,1.5062796526e+00,-1.2172034489e-02,3.5487461143e-15,7.1606e-02
208.900,1.2774675533e-03,1.744644e-03,1.5062806877e+00,1.5062798974e+00,-1.0376689446e-02,4.3817826627e-15,7.2955e-02
209.945,1.2774453431e-03,1.781427e-03,1.5062808837e+00,1.5062800934e+00,-8.5599997013e-03,-1.0353581921e-15,7.8341e-02
210.989,1.2774910433e-03,1.785361e-03,1.5062810357e+00,1.5062802455e+00,-6.7268531628e-03,4.0362113769e-15,8.5495e-02
212.034,1.2775944407e-03,1.757475e-03,1.5062811694e+00,1.5062803791e+00,-4.8816148472e-03,1.1143927459e-15,9.2426e-02
213.078,1.2777449335e-03,1.699818e-03,1.5062813080e+00,1.5062805176e+00,-3.0220262646e-03,6.2978026426e-15,9.9133e-02
214.123,1.2779325247e-03,1.615313e-03,1.5062814106e+00,1.5062806201e+00,-1.1666619312e-03,-2.8751777253e-15,1.0562e-01
215.167,1.2781485428e-03,1.508161e-03,1.5062815762e+00,1.5062807855e+00,7.0151545854e-04,-4.3233043106e-15,1.1190e-01
216.212,1.2783860625e-03,1.383586e-03,1.5062817169e+00,1.5062809261e+00,2.5474816033e-03,-1.1961997077e-15,1.1797e-01
217.256,1.2786400770e-03,1.248592e-03,1.5062819401e+00,1.5062811492e+00,4.3828931850e-03,-3.5655917229e-15,1.2385e-01
218.301,1.2789074339e-03,1.112654e-03,1.5062822722e+00,1.5062814811e+00,6.2202960834e-03,6.7093638733e-16,1.2953e-01
219.345,1.2791865726e-03,9.890535e-04,1.5062825034e+00,1.5062817121e+00,8.0457957853e-03,2.2339689404e-15,1.3502e-01
220.390,1.2794771214e-03,8.953998e-04,1.5062829067e+00,1.5062821152e+00,9.8528038544e-03,5.5968009563e-16,1.4037e-01
221.434,1.2797793966e-03,8.511278e-04,1.5062835004e+00,1.5062827088e+00,1.1647680304e-02,1.0010463460e-15,1.4583e-01
222.479,1.2800938902e-03,8.687184e-04,1.5062841974e+00,1.5062834055e+00,1.3425367220e-02,1.5627096810e-15,1.5225e-01
223.523,1.2804207793e-03,9.456192e-04,1.5062848767e+00,1.5062840847e+00,1.5157045753e-02,1.7856778046e-15,1.5799e-01
224.568,1.2807593969e-03,1.063925e-03,1.5062858497e+00,1.5062850574e+00,1.6837479581e-02,-3.3397520200e-15,1.6322e-01
225.612,1.2811075498e-03,1.205653e-03,1.5062868532e+00,1.5062860607e+00,1.8477333954e-02,-1.9066251862e-15,1.6803e-01
226.657,1.2814606470e-03,1.352219e-03,1.5062882696e+00,1.5062874769e+00,2.0044392643e-02,1.0216681536e-15,1.7254e-01
227.701,1.2818108191e-03,1.492130e-03,1.5062898539e+00,1.5062890610e+00,2.1551228593e-02,-8.2621498469e-16,1.7677e-01
228.746,1.2821464845e-03,1.616191e-03,1.5062916506e+00,1.5062908575e+00,2.2984144346e-02,-3.4429133580e-15,1.8071e-01
229.790,1.2824527060e-03,1.716556e-03,1.5062935084e+00,1.5062927151e+00,2.4369298873e-02,-2.0475395725e-15,1.8437e-01
230.835,1.2827124449e-03,1.785433e-03,1.5062959561e+00,1.5062951626e+00,2.5639411984e-02,-5.6455258194e-15,1.8776e-01
231.879,1.2829083848e-03,1.822275e-03,1.5062975643e+00,1.5062967708e+00,2.6850379709e-02,2.2950013107e-15,1.8888e-01
232.924,1.2830247742e-03,1.822788e-03,1.5062982868e+00,1.5062974931e+00,2.7998623439e-02,-1.7258114111e-15,1.9260e-01
233.968,1.2830488229e-03,1.779470e-03,1.5062998859e+00,1.5062990923e+00,2.8999456655e-02,-5.6143786922e-15,1.9437e-01
235.013,1.2829715092e-03,1.693633e-03,1.5063011608e+00,1.5063003672e+00,2.9959109269e-02,-5.2015642423e-15,1.9787e-01
236.057,1.2827880170e-03,1.567832e-03,1.5063027214e+00,1.5063019279e+00,3.0765126975e-02,1.9099738436e-15,2.0123e-01
237.102,1.2824981187e-03,1.410143e-03,1.5063032381e+00,1.5063024448e+00,3.1507838680e-02,-8.9586696612e-15,2.0256e-01
238.146,1.2821066705e-03,1.227256e-03,1.5063036360e+00,1.5063028429e+00,3.2154903181e-02,2.9048005362e-15,2.0626e-01
239.191,1.2816241594e-03,1.036709e-03,1.5063042493e+00,1.5063034565e+00,3.2629982532e-02,-1.7958922408e-16,2.0970e-01
240.235,1.2810669929e-03,8.686160e-04,1.5063049042e+00,1.5063041117e+00,3.2975553475e-02,-5.5582629969e-16,2.1269e-01
241.280,1.2804572295e-03,7.733050e-04,1.5063050845e+00,1.5063042924e+00,3.3195018826e-02,-1.8782549009e-15,2.1304e-01
242.324,1.2798215075e-03,7.939437e-04,1.5063057174e+00,1.5063049258e+00,3.3227639997e-02,3.8274646269e-15,2.1328e-01
243.369,1.2791892018e-03,9.272177e-04,1.5063060032e+00,1.5063052119e+00,3.3145754335e-02,-4.0134693161e-15,2.1761e-01
244.413,1.2785900720e-03,1.123950e-03,1.5063066111e+00,1.5063058202e+00,3.2889539718e-02,-5.8815058180e-16,2.2172e-01
245.458,1.2780516972e-03,1.340932e-03,1.5063076386e+00,1.5063068480e+00,3.2573865177e-02,-4.1267451967e-15,2.2552e-01
246.502,1.2775971267e-03,1.552703e-03,1.5063079828e+00,1.5063071925e+00,3.2070687766e-02,-5.1421753622e-15,2.2573e-01
247.547,1.2772431248e-03,1.741013e-03,1.5063084759e+00,1.5063076858e+00,3.1452177352e-02,-3.0703991481e-16,2.2547e-01
248.591,1.2769992150e-03,1.895287e-03,1.5063089486e+00,1.5063081586e+00,3.0692897171e-02,9.2645793959e-16,2.2412e-01
249.636,1.2768675027e-03,2.009798e-03,1.5063096100e+00,1.5063088202e+00,2.9818091064e-02,-5.7792250540e-15,2.1827e-01
250.680,1.2768433420e-03,2.081837e-03,1.5063100625e+00,1.5063092727e+00,2.8785461981e-02,-5.7074501342e-15,2.2077e-01
251.725,1.2769165934e-03,2.110710e-03,1.5063105367e+00,1.5063097469e+00,2.7664044212e-02,-1.2879736451e-15,2.2093e-01
252.769,1.2770732520e-03,2.097713e-03,1.5063110514e+00,1.5063102614e+00,2.6421508200e-02,3.9556338452e-16,2.1248e-01
253.814,1.2772972203e-03,2.045690e-03,1.5063115969e+00,1.5063108068e+00,2.5081127798e-02,-7.3648560056e-16,1.7753e-01
254.858,1.2775720120e-03,1.959268e-03,1.5063119143e+00,1.5063111240e+00,2.3627709688e-02,-1.9372675435e-15,1.4720e-01
255.903,1.2778822459e-03,1.843488e-03,1.5063122076e+00,1.5063114172e+00,2.2089948255e-02,-5.2078893713e-15,1.5265e-01
256.947,1.2782147853e-03,1.704855e-03,1.5063124590e+00,1.5063116683e+00,2.0470832492e-02,1.3680574809e-15,1.5787e-01
257.992,1.2785593932e-03,1.551544e-03,1.5063127769e+00,1.5063119860e+00,1.8783031779e-02,-3.4911257637e-15,1.6287e-01
259.036,1.2789088635e-03,1.393758e-03,1.5063129612e+00,1.5063121700e+00,1.7013737136e-02,2.6252303971e-15,1.6766e-01
260.081,1.2792587348e-03,1.244823e-03,1.5063131431e+00,1.5063123518e+00,1.5197158108e-02,-6.4662875317e-16,1.7219e-01
261.125,1.2796068302e-03,1.122650e-03,1.5063134452e+00,1.5063126537e+00,1.3350319313e-02,4.2155440904e-16,1.6864e-01
262.170,1.2799528547e-03,1.049268e-03,1.5063139423e+00,1.5063131506e+00,1.1488079034e-02,2.7598894591e-15,1.2119e-01
263.214,1.2802980402e-03,1.044228e-03,1.5063144020e+00,1.5063136100e+00,9.5872737483e-03,6.1730771549e-15,1.2722e-01
264.259,1.2806446819e-03,1.112698e-03,1.5063148463e+00,1.5063140541e+00,7.6725779011e-03,4.3844360920e-17,1.3303e-01
265.303,1.2809954050e-03,1.242281e-03,1.5063153585e+00,1.5063145661e+00,5.7548323833e-03,-3.4562070864e-15,1.3865e-01
266.348,1.2813521962e-03,1.412782e-03,1.5063158340e+00,1.5063150413e+00,3.8138324538e-03,-4.3928635769e-15,1.4406e-01
267.392,1.2817154462e-03,1.605123e-03,1.5063161777e+00,1.5063153848e+00,1.8696665145e-03,1.8050293162e-15,1.4929e-01
268.437,1.2820832970e-03,1.808484e-03,1.5063176957e+00,1.5063169026e+00,1.0529609468e-04,-9.8125524043e-16,1.5433e-01
269.481,1.2824513430e-03,2.001659e-03,1.5063181868e+00,1.5063173935e+00,-1.8462084025e-03,-9.3791487566e-16,1.5915e-01
270.526,1.2828125990e-03,2.181066e-03,1.5063186431e+00,1.5063178496e+00,-3.7943544188e-03,-1.2286313898e-15,1.6352e-01
271.570,1.2831574845e-03,2.339065e-03,1.5063190110e+00,1.5063182172e+00,-5.7240960347e-03,-1.5644379948e-15,1.6662e-01
272.615,1.2834737571e-03,2.469189e-03,1.5063194362e+00,1.5063186422e+00,-7.6337156716e-03,7.6924570595e-15,1.6346e-01
273.659,1.2837465674e-03,2.565647e-03,1.5063198946e+00,1.5063191005e+00,-9.5133067056e-03,-1.0246285664e-15,1.6780e-01
274.704,1.2839589781e-03,2.623399e-03,1.5063206164e+00,1.5063198222e+00,-1.1368573028e-02,1.5210709638e-15,1.7180e-01
275.748,1.2840932081e-03,2.638324e-03,1.5063212418e+00,1.5063204475e+00,-1.3193101802e-02,6.4421874788e-15,1.7520e-01
276.793,1.2841325958e-03,2.607335e-03,1.5063218741e+00,1.5063210797e+00,-1.4966934578e-02,1.7683924633e-15,1.7768e-01
277.837,1.2840639148e-03,2.528697e-03,1.5063225734e+00,1.5063217791e+00,-1.6690118399e-02,-1.9148426866e-15,1.7829e-01
278.882,1.2838794565e-03,2.401291e-03,1.5063237151e+00,1.5063229209e+00,-1.8352175416e-02,2.2476320853e-15,1.7582e-01
279.926,1.2835783251e-03,2.225221e-03,1.5063259697e+00,1.5063251757e+00,-1.9971536868e-02,-5.0862719051e-16,1.7866e-01
280.971,1.2831667144e-03,2.009624e-03,1.5063274461e+00,1.5063266524e+00,-2.1462448685e-02,-1.1367183718e-15,1.8138e-01
282.015,1.2826572775e-03,1.758413e-03,1.5063296864e+00,1.5063288930e+00,-2.2860068940e-02,5.3971029161e-15,1.8353e-01
283.060,1.2820679136e-03,1.487756e-03,1.5063314494e+00,1.5063306563e+00,-2.4136295568e-02,-2.8080686770e-15,1.8498e-01
284.104,1.2814203343e-03,1.212702e-03,1.5063334768e+00,1.5063326841e+00,-2.5433927179e-02,5.7972378118e-15,1.8562e-01
285.149,1.2807386404e-03,9.714997e-04,1.5063348769e+00,1.5063340846e+00,-2.6590656389e-02,3.4424226365e-15,1.8535e-01
286.193,1.2800479750e-03,8.113052e-04,1.5063374542e+00,1.5063366624e+00,-2.7655621361e-02,1.2723166849e-15,1.8400e-01
287.238,1.2793732826e-03,8.081116e-04,1.5063391193e+00,1.5063383279e+00,-2.8578362440e-02,4.0728983136e-15,1.8169e-01
288.282,1.2787380943e-03,9.509130e-04,1.5063406188e+00,1.5063398278e+00,-2.9451991720e-02,2.7326136697e-15,1.7886e-01
289.327,1.2781633902e-03,1.172477e-03,1.5063420054e+00,1.5063412148e+00,-3.0180598163e-02,2.1557213122e-15,1.7749e-01
290.371,1.2776664914e-03,1.414343e-03,1.5063438087e+00,1.5063430183e+00,-3.0874496890e-02,6.1706837900e-16,1.8156e-01
291.416,1.2772601452e-03,1.650666e-03,1.5063448462e+00,1.5063440561e+00,-3.1385956042e-02,2.3679982008e-15,1.8539e-01
292.460,1.2769519923e-03,1.863003e-03,1.5063459055e+00,1.5063451156e+00,-3.1767796245e-02,3.0941285003e-15,1.8899e-01
293.505,1.2767443706e-03,2.043972e-03,1.5063465066e+00,1.5063457168e+00,-3.2017111159e-02,3.7423881578e-15,1.9238e-01
294.549,1.2766344788e-03,2.187566e-03,1.5063472898e+00,1.5063465001e+00,-3.2110283461e-02,5.9167614071e-17,1.9552e-01
295.594,1.2766150499e-03,2.292566e-03,1.5063478561e+00,1.5063470664e+00,-3.2067656190e-02,3.8850015861e-15,1.9842e-01
296.638,1.2766752742e-03,2.358541e-03,1.5063483308e+00,1.5063475410e+00,-3.1902640390e-02,4.6726179399e-15,2.0108e-01
297.683,1.2768019403e-03,2.386586e-03,1.5063486992e+00,1.5063479094e+00,-3.1617492800e-02,3.8852804193e-15,2.0349e-01
298.727,1.2769806698e-03,2.387979e-03,1.5063503600e+00,1.5063495701e+00,-3.1008940842e-02,4.2016955427e-15,2.0565e-01
299.772,1.2771971273e-03,2.346211e-03,1.5063508432e+00,1.5063500531e+00,-3.0404420258e-02,3.0840944625e-15,2.0716e-01
300.816,1.2774380905e-03,2.278889e-03,1.5063524005e+00,1.5063516103e+00,-2.9514770718e-02,2.8464291297e-15,1.9838e-01
301.861,1.2776922440e-03,2.179130e-03,1.5063529603e+00,1.5063521699e+00,-2.8647719728e-02,3.9533412919e-15,1.9991e-01
302.905,1.2779506334e-03,2.066513e-03,1.5063544193e+00,1.5063536288e+00,-2.7619620107e-02,5.1011719880e-15,1.8485e-01
303.950,1.2782068056e-03,1.939371e-03,1.5063567971e+00,1.5063560064e+00,-2.6379551396e-02,-2.1226841331e-16,7.1499e-02
304.994,1.2784567088e-03,1.793271e-03,1.5063579474e+00,1.5063571566e+00,-2.5167499116e-02,-1.8571573160e-16,7.0914e-02
306.039,1.2786984462e-03,1.628414e-03,1.5063584963e+00,1.5063577053e+00,-2.3840781438e-02,-2.7926718302e-15,7.0876e-02
307.083,1.2789319527e-03,1.462345e-03,1.5063591158e+00,1.5063583247e+00,-2.2426360747e-02,6.8811650147e-15,6.2279e-02
308.128,1.2791586716e-03,1.306763e-03,1.5063592263e+00,1.5063584350e+00,-2.0948766624e-02,-2.5125203802e-15,5.8718e-02
309.172,1.2793811873e-03,1.172980e-03,1.5063592934e+00,1.5063585020e+00,-1.9394729966e-02,3.1923312495e-15,5.4397e-02
310.217,1.2796028050e-03,1.079622e-03,1.5063593080e+00,1.5063585165e+00,-1.7764731658e-02,-4.4752784785e-15,6.1468e-02
311.261,1.2798270711e-03,1.040976e-03,1.5063594326e+00,1.5063586409e+00,-1.6080702787e-02,-2.4848247070e-15,6.9085e-02
312.306,1.2800573044e-03,1.064897e-03,1.5063596867e+00,1.5063588948e+00,-1.4341167478e-02,-2.6510167505e-16,7.6358e-02
313.350,1.2802962443e-03,1.145727e-03,1.5063600339e+00,1.5063592419e+00,-1.2558069797e-02,-8.6019720337e-15,8.3299e-02
314.395,1.2805458818e-03,1.269189e-03,1.5063606187e+00,1.5063598265e+00,-1.0738402323e-02,-4.0080493003e-16,8.9925e-02
315.439,1.2808074408e-03,1.419783e-03,1.5063614975e+00,1.5063607052e+00,-8.8957721438e-03,1.8594452741e-15,9.6255e-02
316.484,1.2810813704e-03,1.584267e-03,1.5063626242e+00,1.5063618317e+00,-7.0597474900e-03,-2.3717215048e-15,1.0294e-01
317.528,1.2813672368e-03,1.752508e-03,1.5063637137e+00,1.5063629210e+00,-5.2168760620e-03,-2.0846386903e-15,1.0967e-01
318.573,1.2816634940e-03,1.916364e-03,1.5063651542e+00,1.5063643614e+00,-3.3817678069e-03,1.2047064797e-15,1.1618e-01
319.617,1.2819671892e-03,2.065781e-03,1.5063673108e+00,1.5063665178e+00,-1.4780316845e-03,-4.7234326997e-16,1.2248e-01
320.662,1.2822736342e-03,2.199335e-03,1.5063698619e+00,1.5063690687e+00,4.2268972668e-04,1.4115238068e-15,1.2857e-01
321.706,1.2825760467e-03,2.310898e-03,1.5063729631e+00,1.5063721697e+00,2.3194103501e-03,-3.6324153856e-15,1.3332e-01
322.751,1.2828652567e-03,2.395556e-03,1.5063768381e+00,1.5063760445e+00,4.1482824416e-03,-3.3203147586e-15,1.3796e-01
323.795,1.2831297053e-03,2.450064e-03,1.5063816070e+00,1.5063808133e+00,5.9479804761e-03,-4.5142216893e-15,1.4248e-01
324.840,1.2833559084e-03,2.472995e-03,1.5063852845e+00,1.5063844907e+00,7.7603709270e-03,-2.6434510952e-15,1.5029e-01
325.884,1.2835293048e-03,2.462663e-03,1.5063892742e+00,1.5063884802e+00,9.5508457364e-03,-2.8079505936e-15,1.5731e-01
326.929,1.2836351893e-03,2.411839e-03,1.5063940379e+00,1.5063932439e+00,1.1257029474e-02,1.4404673731e-15,1.6342e-01
327.973,1.2836594923e-03,2.324720e-03,1.5063971927e+00,1.5063963986e+00,1.2902438825e-02,-3.3477427532e-15,1.6883e-01
329.018,1.2835894511e-03,2.199953e-03,1.5064000121e+00,1.5063992181e+00,1.4479681978e-02,-9.9477514296e-16,1.7374e-01
330.062,1.2834144577e-03,2.035378e-03,1.5064037775e+00,1.5064029836e+00,1.6016007060e-02,-1.5632526459e-15,1.7824e-01
331.107,1.2831273352e-03,1.844048e-03,1.5064064457e+00,1.5064056520e+00,1.7553511287e-02,1.5396313378e-15,1.8243e-01
332.151,1.2827259961e-03,1.636421e-03,1.5064085753e+00,1.5064077819e+00,1.8970590416e-02,2.2867295839e-15,1.8635e-01
333.196,1.2822151043e-03,1.428837e-03,1.5064111124e+00,1.5064103193e+00,2.0347406387e-02,1.0056612839e-15,1.9006e-01
334.240,1.2816071943e-03,1.257229e-03,1.5064129181e+00,1.5064121253e+00,2.1711318267e-02,4.5706110251e-16,1.9358e-01
335.285,1.2809228236e-03,1.164699e-03,1.5064145908e+00,1.5064137985e+00,2.2951143076e-02,1.3816739881e-17,1.9694e-01
336.329,1.2801895749e-03,1.187743e-03,1.5064161235e+00,1.5064153316e+00,2.4157666600e-02,-4.1135619902e-15,2.0016e-01
337.374,1.2794400199e-03,1.327432e-03,1.5064169783e+00,1.5064161868e+00,2.5279312944e-02,2.2209209830e-15,2.0453e-01
338.418,1.2787089519e-03,1.544784e-03,1.5064179819e+00,1.5064171909e+00,2.6307484118e-02,-4.1719196007e-15,2.0897e-01
339.463,1.2780302870e-03,1.796273e-03,1.5064192739e+00,1.5064184833e+00,2.7298981077e-02,-3.8062945769e-15,2.1324e-01
340.507,1.2774341277e-03,2.050320e-03,1.5064202576e+00,1.5064194674e+00,2.8238952502e-02,-1.9680397431e-15,2.1570e-01
341.552,1.2769442887e-03,2.285071e-03,1.5064211976e+00,1.5064204077e+00,2.9092437360e-02,-3.3029264751e-15,2.1785e-01
342.596,1.2765766126e-03,2.485685e-03,1.5064220320e+00,1.5064212423e+00,2.9875546734e-02,-3.0351660300e-15,2.1995e-01
343.641,1.2763382396e-03,2.643066e-03,1.5064228421e+00,1.5064220525e+00,3.0559736527e-02,5.3435672329e-15,2.1450e-01
344.685,1.2762278120e-03,2.751838e-03,1.5064235411e+00,1.5064227517e+00,3.1123434709e-02,2.0496460622e-15,1.6784e-01
345.730,1.2762366352e-03,2.809628e-03,1.5064245879e+00,1.5064237985e+00,3.1551188899e-02,-5.1180828333e-16,9.3787e-02
346.774,1.2763503530e-03,2.835149e-03,1.5064279125e+00,1.5064271230e+00,3.1656016881e-02,-2.6280366510e-15,8.6251e-02
347.819,1.2765508647e-03,2.822972e-03,1.5064308728e+00,1.5064300831e+00,3.1773488910e-02,1.3044531432e-15,8.2924e-02
348.863,1.2768183708e-03,2.748500e-03,1.5064324224e+00,1.5064316326e+00,3.1805046582e-02,-5.0312620670e-15,7.5946e-02
349.908,1.2771333164e-03,2.646002e-03,1.5064345812e+00,1.5064337912e+00,3.1600339122e-02,-1.9067673506e-15,7.4990e-02
350.952,1.2774781047e-03,2.492188e-03,1.5064350646e+00,1.5064342744e+00,3.1317052959e-02,1.9298197372e-15,7.0727e-02
351.997,1.2778385680e-03,2.317120e-03,1.5064354128e+00,1.5064346224e+00,3.0908225836e-02,-4.1180544627e-15,7.1897e-02
353.041,1.2782050600e-03,2.130056e-03,1.5064358400e+00,1.5064350493e+00,3.0345283007e-02,2.7172647051e-15,7.8468e-02
354.086,1.2785730408e-03,1.946960e-03,1.5064356611e+00,1.5064348702e+00,2.9689610812e-02,2.3416100422e-15,8.4758e-02
355.130,1.2789430445e-03,1.787067e-03,1.5064356225e+00,1.5064348313e+00,2.8881366457e-02,3.9295240785e-15,9.0780e-02
356.175,1.2793200267e-03,1.675655e-03,1.5064357569e+00,1.5064349655e+00,2.7940994489e-02,-3.4621716743e-17,9.6548e-02
357.219,1.2797121890e-03,1.637994e-03,1.5064362159e+00,1.5064354242e+00,2.6879037146e-02,3.3218646066e-15,1.0207e-01
358.264,1.2801295436e-03,1.689993e-03,1.5064369288e+00,1.5064361370e+00,2.5699599856e-02,7.2061305672e-15,1.0734e-01
359.308,1.2805823080e-03,1.829274e-03,1.5064382032e+00,1.5064374110e+00,2.4414779191e-02,8.7478626029e-16,1.1261e-01
360.353,1.2810790629e-03,2.038072e-03,1.5064399916e+00,1.5064391992e+00,2.3050762880e-02,-3.2134899742e-15,1.1820e-01
361.397,1.2816246659e-03,2.293383e-03,1.5064418557e+00,1.5064410629e+00,2.1574222790e-02,-2.1337699450e-15,1.2361e-01
362.442,1.2822181443e-03,2.573002e-03,1.5064437751e+00,1.5064429820e+00,2.0024632982e-02,1.9802369548e-15,1.2883e-01
363.486,1.2828510418e-03,2.856024e-03,1.5064462171e+00,1.5064454236e+00,1.8449293613e-02,-2.7141345071e-15,1.3388e-01
364.531,1.2835067031e-03,3.123543e-03,1.5064503082e+00,1.5064495142e+00,1.6872807898e-02,1.2124168488e-15,1.3874e-01
365.575,1.2841606910e-03,3.365293e-03,1.5064544874e+00,1.5064536930e+00,1.5146492815e-02,-6.5304006756e-16,1.4157e-01
366.620,1.2847822613e-03,3.565220e-03,1.5064594451e+00,1.5064586504e+00,1.3423669907e-02,-7.8000928096e-16,1.4666e-01
367.664,1.2853366856e-03,3.715420e-03,1.5064651971e+00,1.5064644020e+00,1.1844210627e-02,1.5883631103e-15,1.5159e-01
368.709,1.2857880160e-03,3.804365e-03,1.5064702920e+00,1.5064694966e+00,9.9831049647e-03,-1.8978791715e-15,1.5638e-01
369.753,1.2861018487e-03,3.815029e-03,1.5064771999e+00,1.5064764044e+00,8.2815305263e-03,-1.9968167080e-16,1.5486e-01
370.798,1.2862477064e-03,3.754322e-03,1.5064814989e+00,1.5064807032e+00,6.3225477748e-03,-3.0482294136e-15,1.5972e-01
371.842,1.2862009109e-03,3.603383e-03,1.5064863981e+00,1.5064856025e+00,4.4864222176e-03,-4.5808431221e-15,1.6439e-01
372.887,1.2859441392e-03,3.364678e-03,1.5064917886e+00,1.5064909931e+00,2.5254293533e-03,-5.1961185316e-15,1.6888e-01
373.931,1.2854689414e-03,3.040758e-03,1.5064952275e+00,1.5064944324e+00,7.9521364261e-04,8.1298055174e-15,1.7349e-01
374.976,1.2847773705e-03,2.645148e-03,1.5064977701e+00,1.5064969754e+00,-1.0763437113e-03,-3.9895283894e-15,1.7972e-01
376.020,1.2838834814e-03,2.192169e-03,1.5065000339e+00,1.5064992397e+00,-2.8708907493e-03,-3.8233716828e-15,1.8497e-01
377.065,1.2828141492e-03,1.718840e-03,1.5065022053e+00,1.5065014118e+00,-4.6202697051e-03,-2.0085608747e-16,1.8955e-01
378.109,1.2816085926e-03,1.303212e-03,1.5065054750e+00,1.5065046822e+00,-6.3899737578e-03,1.5976091389e-15,1.9366e-01
379.154,1.2803162826e-03,1.134379e-03,1.5065060522e+00,1.5065052602e+00,-7.9788670658e-03,7.2109406720e-16,1.9745e-01
380.198,1.2789932400e-03,1.335091e-03,1.5065078673e+00,1.5065070761e+00,-9.5892257089e-03,2.0400446256e-15,2.0098e-01
381.243,1.2776976950e-03,1.788683e-03,1.5065086546e+00,1.5065078643e+00,-1.1093496532e-02,-3.3671932594e-15,2.0108e-01
382.287,1.2764853622e-03,2.327312e-03,1.5065095700e+00,1.5065087804e+00,-1.2576836389e-02,-7.1401446536e-15,2.0444e-01
383.332,1.2754048694e-03,2.866651e-03,1.5065107494e+00,1.5065099605e+00,-1.3883365999e-02,-5.8044587369e-15,2.0778e-01
384.376,1.2744950139e-03,3.365665e-03,1.5065119279e+00,1.5065111395e+00,-1.5225067371e-02,2.1613102492e-15,2.0937e-01
385.421,1.2737824551e-03,3.802538e-03,1.5065124305e+00,1.5065116426e+00,-1.6512657276e-02,-7.0954856345e-15,2.1078e-01
386.465,1.2732807645e-03,4.161094e-03,1.5065126332e+00,1.5065118456e+00,-1.7741986314e-02,1.1181266326e-15,2.1213e-01
387.510,1.2729911240e-03,4.432476e-03,1.5065129537e+00,1.5065121662e+00,-1.8929183587e-02,-8.4330439866e-15,2.1159e-01
388.554,1.2729039906e-03,4.612593e-03,1.5065134131e+00,1.5065126257e+00,-2.0076481072e-02,-3.8285785103e-15,2.0588e-01
389.599,1.2730011477e-03,4.701355e-03,1.5065140055e+00,1.5065132180e+00,-2.1187842314e-02,-1.2261256799e-14,8.9653e-02
390.643,1.2732581342e-03,4.701355e-03,1.5065147360e+00,1.5065139484e+00,-2.2249313973e-02,-6.3450152114e-15,9.1582e-02
391.688,1.2736468106e-03,4.617140e-03,1.5065154780e+00,1.5065146902e+00,-2.3247080004e-02,-5.2729188856e-15,9.2630e-02
392.732,1.2741377707e-03,4.455236e-03,1.5065162909e+00,1.5065155027e+00,-2.4188650448e-02,-6.6611968161e-15,9.1409e-02
393.777,1.2747024979e-03,4.223594e-03,1.5065172115e+00,1.5065164229e+00,-2.5078820080e-02,-1.3333188198e-15,8.6066e-02
394.821,1.2753151869e-03,3.931636e-03,1.5065182692e+00,1.5065174803e+00,-2.5913574347e-02,-6.6901046181e-15,8.0571e-02
395.866,1.2759541295e-03,3.590328e-03,1.5065192006e+00,1.5065184114e+00,-2.6680408437e-02,-5.0847923138e-15,7.4758e-02
396.910,1.2766027311e-03,3.221440e-03,1.5065208234e+00,1.5065200337e+00,-2.7430340383e-02,-3.2957778603e-15,8.2602e-02
397.955,1.2772501485e-03,2.823856e-03,1.5065219029e+00,1.5065211128e+00,-2.8058764068e-02,-9.7259415060e-16,9.2084e-02
398.999,1.2778914876e-03,2.432267e-03,1.5065224513e+00,1.5065216608e+00,-2.8556063833e-02,-4.9374190924e-15,1.0085e-01
400.044,1.2785275080e-03,2.084128e-03,1.5065230078e+00,1.5065222170e+00,-2.8954414416e-02,1.1474827933e-15,1.0889e-01
401.088,1.2791637986e-03,1.837432e-03,1.5065235670e+00,1.5065227757e+00,-2.9258218614e-02,-2.6078675247e-15,1.1622e-01
402.133,1.2798095936e-03,1.762109e-03,1.5065241732e+00,1.5065233815e+00,-2.9449885178e-02,5.7526343978e-15,1.2297e-01
403.177,1.2804764130e-03,1.893200e-03,1.5065247631e+00,1.5065239710e+00,-2.9534608751e-02,-4.0051174376e-15,1.2925e-01
404.222,1.2811765964e-03,2.198106e-03,1.5065252974e+00,1.5065245048e+00,-2.9500965200e-02,-4.4350227268e-15,1.3516e-01
405.266,1.2819216146e-03,2.612412e-03,1.5065259732e+00,1.5065251802e+00,-2.9356247696e-02,4.1826783754e-15,1.4076e-01
406.311,1.2827199850e-03,3.081866e-03,1.5065266166e+00,1.5065258232e+00,-2.9090500332e-02,2.0579001428e-15,1.4610e-01
