t,rhoc,errD,Mb,fd_fraction,vatm
146.750,1.2789224881e-03,1.472172e-02,1.5065932559e+00,0.0690,6.7910e-02
147.346,1.2788709393e-03,1.438319e-02,1.5065932559e+00,0.0690,7.6038e-02
147.943,1.2788306620e-03,1.403248e-02,1.5065932559e+00,0.0690,8.4158e-02
148.539,1.2788245112e-03,1.368150e-02,1.5065932559e+00,0.0690,9.2269e-02
149.136,1.2788718931e-03,1.333842e-02,1.5065932559e+00,0.0690,1.0036e-01
149.732,1.2789872565e-03,1.300911e-02,1.5065932559e+00,0.0690,1.0845e-01
150.329,1.2791781179e-03,1.269959e-02,1.5065932559e+00,0.0690,1.1651e-01
150.926,1.2794431917e-03,1.241384e-02,1.5065932559e+00,0.0690,1.2457e-01
151.522,1.2797715657e-03,1.215388e-02,1.5065932559e+00,0.0690,1.3261e-01
152.119,1.2801435349e-03,1.192097e-02,1.5065932559e+00,0.0690,1.4063e-01
152.715,1.2805330001e-03,1.171595e-02,1.5065932559e+00,0.0690,1.4864e-01
153.312,1.2809106439e-03,1.153972e-02,1.5065932559e+00,0.0690,1.5663e-01
153.908,1.2812470045e-03,1.139342e-02,1.5065932559e+00,0.0690,1.6460e-01
154.505,1.2815149038e-03,1.127648e-02,1.5065932559e+00,0.0690,1.7255e-01
155.101,1.2816907653e-03,1.119254e-02,1.5065932559e+00,0.0690,1.8048e-01
155.698,1.2817553199e-03,1.114625e-02,1.5065932559e+00,0.0690,1.8840e-01
156.294,1.2816946550e-03,1.114412e-02,1.5065932559e+00,0.0690,1.9629e-01
156.891,1.2815019865e-03,1.118973e-02,1.5065932559e+00,0.0690,2.0415e-01
157.488,1.2811796939e-03,1.127788e-02,1.5065932559e+00,0.0690,2.1200e-01
158.084,1.2807407482e-03,1.140542e-02,1.5065932559e+00,0.0690,2.5723e-02
158.681,1.2802087947e-03,1.158058e-02,1.5065932559e+00,0.0690,3.4831e-02
159.277,1.2796170020e-03,1.179569e-02,1.5065932559e+00,0.0690,3.7310e-02
159.874,1.2790068271e-03,1.203855e-02,1.5065932559e+00,0.0690,3.6964e-02
160.470,1.2784249065e-03,1.230475e-02,1.5065932559e+00,0.0690,3.6151e-02
161.067,1.2779193859e-03,1.259049e-02,1.5065932559e+00,0.0690,3.5016e-02
161.663,1.2775365464e-03,1.289193e-02,1.5065932559e+00,0.0690,3.3503e-02
162.260,1.2773171339e-03,1.320510e-02,1.5065932559e+00,0.0690,3.1698e-02
162.856,1.2772920279e-03,1.352601e-02,1.5065932559e+00,0.0690,2.9689e-02
163.453,1.2774774204e-03,1.385072e-02,1.5065932559e+00,0.0690,2.7545e-02
164.050,1.2778702465e-03,1.417537e-02,1.5065932559e+00,0.0690,2.5316e-02
164.646,1.2784451198e-03,1.449628e-02,1.5065932559e+00,0.0690,2.3040e-02
165.243,1.2791542179e-03,1.481006e-02,1.5065932559e+00,0.0690,2.0744e-02
165.839,1.2799308589e-03,1.511378e-02,1.5065932559e+00,0.0690,1.8449e-02
166.436,1.2806972197e-03,1.540499e-02,1.5065932559e+00,0.0690,1.6168e-02
167.032,1.2813744864e-03,1.568178e-02,1.5065932559e+00,0.0690,1.3910e-02
167.629,1.2818926540e-03,1.594274e-02,1.5065932559e+00,0.0690,1.1686e-02
168.225,1.2821984066e-03,1.618672e-02,1.5065932559e+00,0.0690,9.5031e-03
168.822,1.2822600398e-03,1.641274e-02,1.5065932559e+00,0.0690,7.3643e-03
169.418,1.2820692658e-03,1.661943e-02,1.5065932559e+00,0.0690,5.4771e-03
170.015,1.2816403427e-03,1.680580e-02,1.5065932559e+00,0.0690,4.0489e-03
170.612,1.2810071574e-03,1.697078e-02,1.5065932559e+00,0.0690,2.6598e-03
171.208,1.2802187369e-03,1.711199e-02,1.5065932559e+00,0.0690,1.2765e-03
171.805,1.2793336282e-03,1.722543e-02,1.5065932559e+00,0.0690,2.7078e-03
172.401,1.2784137471e-03,1.731142e-02,1.5065932559e+00,0.0690,4.5559e-03
172.998,1.2775181479e-03,1.736720e-02,1.5065932559e+00,0.0690,6.3593e-03
173.594,1.2766982013e-03,1.738975e-02,1.5065932559e+00,0.0690,8.1206e-03
174.191,1.2759931973e-03,1.737950e-02,1.5065932559e+00,0.0690,9.8404e-03
174.787,1.2754274642e-03,1.733391e-02,1.5065932559e+00,0.0690,1.1518e-02
175.384,1.2750105388e-03,1.725178e-02,1.5065932559e+00,0.0690,1.3154e-02
175.980,1.2747397379e-03,1.713286e-02,1.5065932559e+00,0.0690,1.4745e-02
176.577,1.2746035092e-03,1.697783e-02,1.5065932559e+00,0.0690,1.6292e-02
177.174,1.2745840996e-03,1.678838e-02,1.5065932559e+00,0.0690,1.7790e-02
177.770,1.2746590251e-03,1.656728e-02,1.5065932559e+00,0.0690,1.9239e-02
178.367,1.2748021109e-03,1.631861e-02,1.5065932559e+00,0.0690,2.0621e-02
178.963,1.2749848631e-03,1.604712e-02,1.5065932559e+00,0.0690,2.1926e-02
179.560,1.2751788561e-03,1.575805e-02,1.5065932559e+00,0.0690,2.3149e-02
180.156,1.2753603813e-03,1.545705e-02,1.5065932559e+00,0.0690,2.4288e-02
180.753,1.2755153297e-03,1.514985e-02,1.5065932559e+00,0.0690,2.5343e-02
181.349,1.2756425929e-03,1.484211e-02,1.5065932559e+00,0.0690,2.6316e-02
181.946,1.2757550449e-03,1.453928e-02,1.5065932559e+00,0.0690,2.7215e-02
182.542,1.2758781114e-03,1.424642e-02,1.5065932559e+00,0.0690,2.8049e-02
