t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
106.95,-1.33045494e-03,1.104539e-03,7.224802e-06,-1.9784174299e-13,0.0000e+00,0.9687
107.52,-1.23245193e-03,1.050616e-03,7.299349e-06,-1.9961809983e-13,0.0000e+00,0.9687
108.09,-1.12104347e-03,9.985636e-04,7.356193e-06,-2.0106138976e-13,0.0000e+00,0.9687
108.66,-9.98509492e-04,9.487675e-04,7.394916e-06,-2.0294876890e-13,0.0000e+00,0.9687
109.23,-8.69180201e-04,9.016793e-04,7.415039e-06,-2.0428103653e-13,0.0000e+00,0.9687
109.81,-7.38722937e-04,8.578029e-04,7.416123e-06,-2.0561330416e-13,0.0000e+00,0.9687
110.38,-6.12615515e-04,8.176859e-04,7.397836e-06,-2.0738966100e-13,0.0000e+00,0.9687
110.95,-4.94146728e-04,7.819102e-04,7.359993e-06,-2.0816681712e-13,0.0000e+00,0.9687
111.52,-3.82528620e-04,7.510791e-04,7.302584e-06,-2.1027624086e-13,0.0000e+00,0.9687
112.09,-2.71807329e-04,7.257959e-04,7.225766e-06,-2.1094237468e-13,0.0000e+00,0.9687
112.67,-1.51107355e-04,7.066260e-04,7.129847e-06,-2.1171953080e-13,0.0000e+00,0.9687
113.24,-6.36807870e-06,6.940451e-04,7.015291e-06,-2.1282975382e-13,0.0000e+00,0.9687
113.81,1.76620834e-04,6.883791e-04,6.882708e-06,-2.1393997685e-13,0.0000e+00,0.9687
114.38,4.08511365e-04,6.897542e-04,6.732858e-06,-2.1460611066e-13,0.0000e+00,0.9687
114.95,6.93020074e-04,6.980721e-04,6.566638e-06,-2.1582735599e-13,0.0000e+00,0.9687
115.53,1.02492945e-03,7.130208e-04,6.385070e-06,-2.1682655671e-13,0.0000e+00,0.9687
116.10,1.38992243e-03,7.341121e-04,6.189270e-06,-2.1715962362e-13,0.0000e+00,0.9687
116.67,1.76613797e-03,7.607369e-04,5.980545e-06,-2.1771473513e-13,0.0000e+00,0.9687
117.24,2.12705813e-03,7.922277e-04,5.760367e-06,-2.1771473513e-13,0.0000e+00,0.9687
117.81,2.44525328e-03,8.278998e-04,5.530327e-06,-2.1849189125e-13,0.0000e+00,0.9687
118.38,2.69640417e-03,8.670761e-04,5.292146e-06,-2.1849189125e-13,0.0000e+00,0.9687
118.96,2.86281255e-03,9.091023e-04,5.047687e-06,-2.1860291355e-13,0.0000e+00,0.9687
119.53,2.93561880e-03,9.533602e-04,4.798938e-06,-2.1849189125e-13,0.0000e+00,0.9687
120.10,2.91535292e-03,9.992778e-04,4.548054e-06,-2.1838086894e-13,0.0000e+00,0.9687
120.67,2.81102546e-03,1.046352e-03,4.297367e-06,-2.1838086894e-13,0.0000e+00,0.9687
121.24,2.63832692e-03,1.094186e-03,4.049346e-06,-2.1849189125e-13,0.0000e+00,0.9687
121.82,2.41741502e-03,1.142504e-03,3.806602e-06,-2.1760371283e-13,0.0000e+00,0.9687
122.39,2.17049884e-03,1.191122e-03,3.571950e-06,-2.1715962362e-13,0.0000e+00,0.9687
122.96,1.91930290e-03,1.239914e-03,3.348502e-06,-2.1660451210e-13,0.0000e+00,0.9687
123.53,1.68259133e-03,1.288771e-03,3.139733e-06,-2.1638246750e-13,0.0000e+00,0.9687
124.10,1.47414974e-03,1.337562e-03,2.949480e-06,-2.1527224447e-13,0.0000e+00,0.9687
124.68,1.30167598e-03,1.386116e-03,2.781837e-06,-2.1460611066e-13,0.0000e+00,0.9687
125.25,1.16680279e-03,1.434217e-03,2.640938e-06,-2.1360690994e-13,0.0000e+00,0.9687
125.82,1.06611224e-03,1.481594e-03,2.530620e-06,-2.1227464231e-13,0.0000e+00,0.9687
126.39,9.92744715e-04,1.527936e-03,2.453962e-06,-2.1171953080e-13,0.0000e+00,0.9687
126.96,9.38160105e-04,1.572888e-03,2.412753e-06,-2.1005419626e-13,0.0000e+00,0.9687
127.54,8.93751499e-04,1.616058e-03,2.407246e-06,-2.0872192863e-13,0.0000e+00,0.9687
128.11,8.52139876e-04,1.657023e-03,2.436101e-06,-2.0805579481e-13,0.0000e+00,0.9687
128.68,8.08023657e-04,1.695353e-03,2.496631e-06,-2.0650148258e-13,0.0000e+00,0.9687
129.25,7.58494318e-04,1.730640e-03,2.585206e-06,-2.0494717035e-13,0.0000e+00,0.9687
129.82,7.02839254e-04,1.762527e-03,2.697724e-06,-2.0339285811e-13,0.0000e+00,0.9687
